Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Min_Max_Normalization,Mean_Normalization
DB15F0C3,FinTech,2023,USA,Seattle,Seed,5.76,40.61,5.99,0.37,12.3,27,0,27,"Tier 1 (e.g. Sequoia, a16z)",,Independent,0.0007321360705392767,-0.006847391371217138
394E9301,Robotics,2025,France,Lyon,Seed,0.18,18.16,1.29,0.08,1.0,5,0,5,Corporate VC (e.g. Google Ventures),High,Closed,2.2879252204352396e-05,-0.0075566481895520616
F085E481,Generative AI,2015,USA,Seattle,Series B,44.67,332.2,15.27,1.71,24.7,163,0,163,Corporate VC (e.g. Google Ventures),Low,Independent,0.00567786775538012,-0.0019016596863762945
4AE669BD,ClimateTech,2020,Israel,Tel Aviv,Seed,3.16,35.16,1.87,0.19,10.9,16,4,12,Tier 3 (Angel/Seed),High,Independent,0.0004016579831430754,-0.007177869458613339
FDED61BD,Robotics,2019,Germany,Munich,Seed,0.71,23.33,1.08,0.71,0.9,45,24,21,Tier 3 (Angel/Seed),Medium,Closed,9.02459392505011e-05,-0.007489281502505913
93806FB7,EdTech,2020,China,Shanghai,Series B,35.53,317.94,12.78,2.16,15.7,211,74,137,Tier 3 (Angel/Seed),Medium,Independent,0.004516110171225781,-0.003063417270530633
D1C95202,HealthTech,2018,China,Hangzhou,Pre-IPO,172.23,689.79,75.89,9.69,17.6,625,157,468,Tier 3 (Angel/Seed),High,Independent,0.021891631150864517,0.014312103709108102
0E127911,FinTech,2013,Canada,Montreal,Series B,4.0,39.41,1.56,0.52,6.5,48,25,23,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),0.0005084278267633866,-0.007071099614993028
BA106E3A,Cybersecurity,2021,China,Beijing,Seed,3.75,27.8,0.98,0.75,4.4,45,0,45,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0004766510875906749,-0.007102876354165739
AEA790A9,Cybersecurity,2023,UK,Oxford,Series A,4.21,51.66,4.64,0.45,7.7,34,0,34,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0005351202876684644,-0.00704440715408795
56B2810B,ClimateTech,2020,Germany,Berlin,Series C+,43.35,285.25,25.1,1.82,22.6,95,0,95,Corporate VC (e.g. Google Ventures),,Closed,0.005510086572548202,-0.0020694408692082124
CFC1EBC7,Web3/Crypto,2018,Israel,Jerusalem,Seed,1.53,23.04,1.06,0.27,4.1,25,0,25,Tier 3 (Angel/Seed),Medium,Independent,0.00019447364373699537,-0.007385053798019419
91C67F48,Web3/Crypto,2023,USA,San Francisco,Seed,2.06,24.0,1.7,0.29,5.3,19,15,4,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),0.0002618403307831441,-0.00731768711097327
680DABE9,Web3/Crypto,2019,Singapore,Singapore,Series A,38.15,316.7,16.13,3.34,11.1,204,146,58,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),0.004849130397755799,-0.002730397044000615
DD3B5827,EdTech,2022,Singapore,Singapore,Series A,5.87,68.58,3.98,0.35,13.0,23,0,23,Tier 3 (Angel/Seed),Low,Acquired,0.0007461178357752698,-0.006833409605981145
2C82A9C1,ClimateTech,2022,USA,Boston,Series A,4.22,31.84,1.24,0.26,11.7,14,0,14,Tier 2 (Mid-size VC),Low,Independent,0.0005363913572353728,-0.007043136084521041
E3E37723,ClimateTech,2020,UK,London,Series A,5.04,29.31,2.75,0.7,6.3,47,0,47,Tier 3 (Angel/Seed),High,Independent,0.000640619061721867,-0.006938908380034547
BEA08DF6,Generative AI,2020,USA,Seattle,Seed,1.41,14.75,0.61,0.28,3.7,19,9,10,Tier 2 (Mid-size VC),High,Independent,0.00017922080893409376,-0.007400306632822321
CD717D6C,Robotics,2021,USA,Miami,Series A,2.29,27.82,2.42,0.27,6.2,16,0,16,Tier 3 (Angel/Seed),High,Independent,0.0002910749308220388,-0.0072884525109343755
6D4F09BD,Generative AI,2020,China,Beijing,Series A,27.92,248.8,30.58,1.66,15.9,135,20,115,Tier 3 (Angel/Seed),High,Independent,0.0035488262308084385,-0.0040307012109479755
250BF0B5,Generative AI,2016,UK,Oxford,Pre-IPO,118.6,1027.69,111.51,7.53,15.5,486,0,486,Corporate VC (e.g. Google Ventures),,Independent,0.015074885063534412,0.0074953576217779965
181DC86A,HealthTech,2020,China,Hangzhou,Series B,14.64,78.6,2.98,0.66,19.3,62,0,62,Tier 2 (Mid-size VC),Medium,Independent,0.0018608458459539949,-0.005718681595802419
9058DAAD,Generative AI,2012,India,Mumbai,Series C+,65.36,499.57,29.77,2.11,29.6,110,0,110,Corporate VC (e.g. Google Ventures),Low,Independent,0.008307710689313736,0.0007281832475573221
0E4B24A0,Autonomous Vehicles,2021,Germany,Berlin,Series B,14.25,137.57,4.68,0.88,14.5,48,0,48,Tier 3 (Angel/Seed),Medium,Independent,0.0018112741328445646,-0.005768253308911849
8C73A527,Cybersecurity,2020,USA,New York,Seed,0.76,16.21,1.72,0.64,1.0,42,0,42,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,9.660128708504345e-05,-0.007482926154671371
C405B39F,Generative AI,2018,UK,Oxford,Series A,21.35,240.33,16.82,0.98,19.8,83,0,83,Tier 3 (Angel/Seed),High,Independent,0.0027137335253495758,-0.004865793916406839
65CC0975,Robotics,2021,China,Hangzhou,Series B,0.0,37.08,1.38,0.47,0.0,30,0,30,Bootstrapped,High,Independent,0.0,-0.007579527441756414
403CE2E6,Cybersecurity,2019,USA,Austin,Series A,0.0,34.21,2.1,0.41,0.0,24,0,24,Bootstrapped,High,Closed,0.0,-0.007579527441756414
9DFE183B,Cybersecurity,2019,USA,Boston,Series B,19.17,210.36,18.97,1.22,14.5,70,0,70,Tier 3 (Angel/Seed),High,Independent,0.0024366403597635305,-0.005142887081992884
BDB1E2D5,Web3/Crypto,2013,USA,Boston,Pre-IPO,200.65,1908.11,102.39,7.83,25.3,755,419,336,Tier 3 (Angel/Seed),High,Closed,0.02550401086001838,0.017924483418261965
725D269C,Web3/Crypto,2019,Canada,Toronto,Seed,1.22,14.93,0.8,0.35,2.7,35,30,5,Tier 2 (Mid-size VC),Low,Closed,0.0001550704871628329,-0.0074244569545935815
0E2964DE,Web3/Crypto,2016,USA,Seattle,Post-IPO,437.1,2355.74,116.29,30.07,14.5,1881,1169,712,Tier 2 (Mid-size VC),Medium,Closed,0.05555845076956907,0.04797892332781266
B8BDA8B0,HealthTech,2018,USA,New York,Seed,1.59,17.01,0.76,0.44,2.9,26,0,26,Tier 2 (Mid-size VC),High,Independent,0.00020210006113844617,-0.0073774273806179675
7DCA5EFD,Robotics,2018,India,Hyderabad,Pre-IPO,293.97,1018.69,51.62,26.72,11.0,1408,532,876,Tier 3 (Angel/Seed),Medium,Independent,0.03736563205840819,0.02978610461665178
F78A8E75,Cybersecurity,2013,Singapore,Singapore,Seed,1.23,21.58,2.74,0.24,3.6,13,7,6,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),0.00015634155672974135,-0.007423185885026673
1AEE6F78,Robotics,2019,USA,New York,Series B,4.94,70.09,5.26,0.53,7.8,29,0,29,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0006279083660527824,-0.006951619075703633
2536E0BE,Cybersecurity,2020,USA,San Francisco,Series B,28.72,128.87,6.19,3.14,8.9,204,113,91,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,0.0036505117961611153,-0.003929015645595299
EC5EDE0A,FinTech,2020,USA,Boston,Series C+,81.8,373.82,18.82,4.41,18.1,280,72,208,Tier 3 (Angel/Seed),High,Independent,0.010397349057311255,0.0028178216155548405
8AF7D17B,Cybersecurity,2019,USA,Boston,Series A,2.64,32.29,2.17,0.5,4.4,48,12,36,Tier 3 (Angel/Seed),Medium,Independent,0.00033556236566383517,-0.007243965076092579
2B375018,Robotics,2022,USA,Seattle,Seed,0.8,17.34,1.44,0.55,1.2,38,13,25,Tier 2 (Mid-size VC),High,Acquired,0.00010168556535267732,-0.007477841876403738
A84B3A55,FinTech,2013,USA,San Francisco,Series B,8.73,94.89,9.36,0.9,8.7,46,16,30,Tier 3 (Angel/Seed),Low,Independent,0.0011096437319110912,-0.006469883709845322
A73AC68D,FinTech,2020,China,Beijing,Series B,12.58,115.68,7.86,0.76,14.6,43,0,43,Tier 2 (Mid-size VC),High,Closed,0.0015990055151708508,-0.005980521926585563
F6066D84,Web3/Crypto,2022,Singapore,Singapore,Seed,0.0,29.29,1.68,0.29,0.0,21,14,7,Bootstrapped,Medium,Closed,0.0,-0.007579527441756414
5D93DA8E,Robotics,2013,Germany,Munich,Series A,5.86,54.77,2.18,0.24,17.2,24,0,24,Tier 2 (Mid-size VC),Medium,Acquired,0.0007448467662083614,-0.006834680675548053
D358493B,Web3/Crypto,2019,UK,Oxford,Seed,2.68,18.44,1.25,0.96,2.5,50,31,19,Tier 2 (Mid-size VC),Low,Closed,0.000340646643931469,-0.0072388807978249455
A058B64D,Cybersecurity,2020,China,Beijing,Series C+,82.86,396.27,40.3,6.0,13.6,385,0,385,Tier 2 (Mid-size VC),Medium,Closed,0.010532082431403553,0.002952554989647138
DB7C972E,Cybersecurity,2016,UK,Oxford,Series C+,174.0,557.4,88.06,3.05,55.2,275,0,275,Corporate VC (e.g. Google Ventures),Medium,Independent,0.022116610464207317,0.014537083022450902
0C1AEB1A,Cybersecurity,2018,USA,Miami,Series C+,84.7,369.15,35.25,7.58,11.0,425,148,277,Tier 2 (Mid-size VC),High,Independent,0.01076595923171471,0.0031864317899582967
66991CA0,FinTech,2021,USA,Miami,Seed,2.32,27.48,1.03,0.2,7.7,16,6,10,Tier 3 (Angel/Seed),Low,Acquired,0.0002948881395227642,-0.00728463930223365
7814569E,Robotics,2020,China,Shenzhen,Series B,7.71,48.5,4.39,0.34,17.5,33,11,22,Tier 2 (Mid-size VC),Low,Independent,0.0009799946360864275,-0.006599532805669986
9150FAD6,Generative AI,2018,China,Shenzhen,Seed,5.27,38.81,2.52,0.58,7.8,50,0,50,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,0.0006698536617607617,-0.006909673779995653
83AC4778,EdTech,2021,France,Lyon,Series B,16.6,168.96,6.02,0.57,24.8,49,0,49,Tier 2 (Mid-size VC),,Independent,0.0021099754810680544,-0.00546955196068836
B95DBCD7,Cybersecurity,2021,UK,Oxford,Series C+,131.47,1204.94,74.82,4.85,26.6,285,0,285,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.016710751596145608,0.009131224154389193
66D73F3B,Robotics,2018,India,Bengaluru,Series B,0.0,23.77,1.01,0.74,0.0,47,0,47,Bootstrapped,Low,Independent,0.0,-0.007579527441756414
4D5309F1,FinTech,2019,USA,San Francisco,Series C+,90.43,477.31,34.89,4.89,18.1,397,0,397,Tier 2 (Mid-size VC),Low,Acquired,0.011494282093553262,0.003914754651796849
01DF789F,HealthTech,2020,India,Mumbai,Series A,0.0,12.71,0.47,0.32,0.0,28,0,28,Bootstrapped,Low,Independent,0.0,-0.007579527441756414
0A5137CB,Generative AI,2018,Japan,Kyoto,Series B,87.6,379.45,25.86,5.89,14.6,416,101,315,Tier 3 (Angel/Seed),Medium,Acquired,0.011134569406118166,0.0035550419643617507
8C308945,FinTech,2020,UK,Oxford,Series A,9.71,72.15,3.28,0.3,24.3,28,0,28,Tier 2 (Mid-size VC),Medium,Independent,0.001234208549468121,-0.0063453188922882936
40E880FC,Robotics,2018,India,Delhi NCR,Series C+,62.18,499.46,95.11,2.73,22.0,150,0,150,Tier 2 (Mid-size VC),Low,Independent,0.007903510567036844,0.00032398312528042977
7B1F26D6,Generative AI,2018,Singapore,Singapore,Series A,10.03,69.88,2.62,0.86,10.4,62,0,62,Tier 2 (Mid-size VC),Low,Acquired,0.0012748827756091916,-0.006304644666147222
8355EAA8,HealthTech,2018,USA,New York,Series B,8.72,40.43,2.1,0.75,10.3,41,16,25,Tier 3 (Angel/Seed),,Independent,0.0011083726623441828,-0.006471154779412232
7214AC67,FinTech,2023,Germany,Berlin,Series B,17.17,138.14,7.15,1.39,11.5,74,0,74,Tier 3 (Angel/Seed),Low,Independent,0.002182426446381837,-0.005397100995374577
807F3D14,Generative AI,2021,USA,Boston,Series C+,156.81,1242.05,52.43,7.18,21.5,536,0,536,Tier 2 (Mid-size VC),High,Independent,0.01993164187869166,0.012352114436935248
A99A8DEA,HealthTech,2020,USA,New York,Series A,7.93,57.28,9.99,0.44,14.7,28,0,28,Tier 2 (Mid-size VC),High,Independent,0.0010079581665584138,-0.006571569275198001
50591DE6,Robotics,2020,UK,London,Seed,3.4,28.37,1.15,0.66,4.5,54,0,54,Corporate VC (e.g. Google Ventures),High,Acquired,0.00043216365274887855,-0.007147363789007536
0CBF6247,Generative AI,2014,USA,San Francisco,Pre-IPO,250.55,2703.52,343.79,5.78,42.6,535,0,535,Tier 3 (Angel/Seed),Low,Acquired,0.03184664799889163,0.024267120557135216
5D49C2AC,Generative AI,2020,Japan,Kyoto,Series A,43.63,399.38,19.02,2.07,20.1,182,0,182,Tier 2 (Mid-size VC),Low,Independent,0.005545676520421639,-0.002033850921334775
C9A94BA2,Generative AI,2018,USA,Seattle,Series B,64.25,728.2,31.81,5.1,12.4,313,0,313,Tier 3 (Angel/Seed),,Closed,0.008166621967386897,0.0005870945256304824
5C0B75ED,Generative AI,2020,USA,San Francisco,Series B,26.87,300.39,17.68,1.56,16.2,79,0,79,Tier 3 (Angel/Seed),Low,Independent,0.003415363926283049,-0.004164163515473365
A90AB522,Cybersecurity,2021,USA,Boston,Series A,2.9,35.01,3.58,0.56,4.4,31,10,21,Corporate VC (e.g. Google Ventures),,Independent,0.00036861017440345523,-0.007210917267352959
FCC5CD23,HealthTech,2013,Canada,Montreal,Pre-IPO,50.28,573.3,27.25,3.12,15.6,157,35,122,Tier 2 (Mid-size VC),Medium,Independent,0.0063909377824157695,-0.0011885896593406451
1AAEB416,Generative AI,2020,USA,Miami,Series B,40.8,179.31,7.34,2.25,17.4,121,0,121,Tier 3 (Angel/Seed),High,Independent,0.005185963832986543,-0.0023935636087698718
1A9CEA51,Generative AI,2020,UK,Cambridge,Seed,1.36,31.48,4.86,0.56,2.1,40,0,40,Tier 2 (Mid-size VC),Medium,Closed,0.00017286546109955144,-0.007406661980656863
9C28714D,Robotics,2017,France,Lyon,Post-IPO,484.54,1620.96,140.84,26.86,18.0,1867,338,1529,Tier 2 (Mid-size VC),High,Independent,0.061588404794982836,0.054008877353226424
B8FB817E,Cybersecurity,2020,USA,Boston,Post-IPO,167.16,1700.0,58.71,10.53,15.7,810,230,580,Tier 2 (Mid-size VC),Medium,Independent,0.021247198880441923,0.013667671438685509
E7921831,HealthTech,2020,USA,Austin,Seed,2.1,34.57,2.17,0.59,3.0,36,12,24,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.00026692460905077794,-0.007312602832705636
E10FB891,Generative AI,2021,USA,Boston,Post-IPO,738.58,7266.06,353.48,64.48,11.4,3780,0,3780,Tier 3 (Angel/Seed),,Acquired,0.09387865607272551,0.0862991286309691
E736804F,HealthTech,2015,USA,Miami,Series B,32.86,371.55,21.9,2.35,13.4,156,41,115,Corporate VC (e.g. Google Ventures),High,Independent,0.004176734596861221,-0.0034027928448951937
6CCD4397,FinTech,2019,USA,Boston,Seed,1.01,26.34,4.89,0.86,1.1,47,20,27,Tier 2 (Mid-size VC),Medium,Independent,0.00012837802625775512,-0.00745114941549866
6881CCC6,Generative AI,2025,China,Beijing,Post-IPO,314.8,3096.43,108.75,6.02,51.4,332,0,332,Tier 3 (Angel/Seed),Medium,Independent,0.04001326996627853,0.032433742524522115
E2AC70A9,ClimateTech,2020,Canada,Vancouver,Seed,0.94,12.48,1.66,0.49,1.6,30,14,16,Tier 2 (Mid-size VC),Medium,Acquired,0.00011948053928939584,-0.007460046902467019
512710DE,HealthTech,2020,India,Hyderabad,Series B,16.52,82.11,7.8,0.76,19.2,38,0,38,Tier 2 (Mid-size VC),,Independent,0.0020998069245327863,-0.005479720517223628
CCF23511,Generative AI,2018,China,Shenzhen,Series C+,38.28,238.68,14.26,2.5,14.7,137,0,137,Tier 3 (Angel/Seed),Medium,Independent,0.00486565430212561,-0.0027138731396308046
72497573,ClimateTech,2014,Canada,Toronto,Series C+,69.52,357.9,40.2,3.39,19.9,287,0,287,Corporate VC (e.g. Google Ventures),Medium,Independent,0.008836475629147657,0.0012569481873912437
BF69EF36,ClimateTech,2023,USA,Boston,Seed,2.04,21.91,1.52,0.19,7.0,15,7,8,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.00025929819164932714,-0.007320229250107087
94F17FBC,ClimateTech,2015,UK,Oxford,Series A,21.22,116.53,4.88,3.01,6.8,161,73,88,Tier 3 (Angel/Seed),Low,Independent,0.0026972096209797658,-0.004882317820776649
BF1427E4,SpaceTech,2025,USA,Miami,Seed,1.68,34.84,1.33,0.25,4.8,14,5,9,Tier 3 (Angel/Seed),High,Independent,0.00021353968724062235,-0.007365987754515792
0BF46AE0,FinTech,2015,China,Beijing,Seed,0.16,11.6,0.58,0.92,0.2,49,0,49,Tier 3 (Angel/Seed),High,Closed,2.0337113070535464e-05,-0.007559190328685879
50ADBC18,HealthTech,2016,China,Shanghai,Pre-IPO,144.73,456.94,16.56,11.96,12.0,606,0,606,Tier 3 (Angel/Seed),High,Independent,0.018396189841866233,0.010816662400109818
D4324111,ClimateTech,2018,USA,Seattle,Series C+,0.0,43.21,1.68,0.58,0.0,49,24,25,Bootstrapped,High,Independent,0.0,-0.007579527441756414
9F1B0EDE,FinTech,2020,Germany,Munich,Series B,10.76,113.24,18.98,1.04,9.4,53,18,35,Tier 2 (Mid-size VC),Low,Closed,0.0013676708539935099,-0.006211856587762904
A89436E3,Generative AI,2021,USA,Miami,Series C+,161.2,1101.27,111.8,6.58,24.1,482,0,482,Tier 3 (Angel/Seed),Low,Independent,0.020489641418564478,0.012910113976808062
CB92816A,ClimateTech,2024,China,Shanghai,Seed,0.21,7.84,0.26,0.33,0.5,18,0,18,Tier 3 (Angel/Seed),Medium,Independent,2.6692460905077794e-05,-0.007552834980851336
D554A438,ClimateTech,2019,China,Beijing,Series C+,207.56,1838.4,321.64,21.53,9.6,1270,370,900,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.02638231993075213,0.018802792488995718
F221136F,HealthTech,2013,USA,Austin,Series B,9.51,75.85,7.29,0.25,27.2,18,0,18,Tier 2 (Mid-size VC),High,Independent,0.0012087871581299516,-0.006370740283626463
949EEA46,Autonomous Vehicles,2020,USA,San Francisco,Series B,19.27,105.33,5.54,0.7,24.1,51,0,51,Tier 2 (Mid-size VC),Medium,Independent,0.002449351055432615,-0.0051301763863238
D12E9F58,EdTech,2021,India,Bengaluru,Seed,1.65,27.13,1.5,0.53,2.6,27,7,20,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.00020972647853989695,-0.007369800963216518
C203DCAF,Generative AI,2019,USA,Boston,Seed,12.72,65.85,11.54,0.82,13.8,41,0,41,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0016168004891075694,-0.005962726952648845
AD936C8F,Autonomous Vehicles,2016,Germany,Munich,Seed,0.0,7.6,0.35,0.37,0.0,21,7,14,Bootstrapped,Low,Acquired,0.0,-0.007579527441756414
1EF05331,HealthTech,2018,USA,New York,Seed,0.39,21.31,1.05,0.86,0.4,49,26,23,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),4.957171310943019e-05,-0.007529955728646984
7BD8B599,Cybersecurity,2020,USA,Boston,Seed,0.63,20.14,0.78,0.56,1.0,42,0,42,Tier 2 (Mid-size VC),High,Acquired,8.007738271523338e-05,-0.00749945005904118
215C7A63,Cybersecurity,2019,USA,San Francisco,Series A,11.09,64.0,7.01,0.47,19.5,35,0,35,Tier 2 (Mid-size VC),High,Independent,0.0014096161497014893,-0.006169911292054925
319C5A76,FinTech,2021,China,Beijing,Series B,24.54,241.36,8.5,2.07,11.3,110,55,55,Tier 3 (Angel/Seed),High,Independent,0.0031192047171933763,-0.004460322724563038
57823D18,HealthTech,2017,USA,Boston,Seed,1.83,32.16,1.65,0.52,3.0,35,11,24,Tier 3 (Angel/Seed),High,Independent,0.00023260573074424936,-0.007346921711012165
2AF8F595,Autonomous Vehicles,2021,USA,San Francisco,Seed,6.29,45.17,2.16,0.78,7.1,41,13,28,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0007995027575854254,-0.006780024684170989
DD6E9C2C,Robotics,2016,USA,New York,Series C+,29.28,125.56,11.6,1.54,17.9,92,14,78,Tier 3 (Angel/Seed),High,Independent,0.0037216916919079897,-0.0038578357498484247
21EEDC64,Robotics,2018,India,Mumbai,Seed,1.65,17.78,0.93,0.81,1.8,42,0,42,Tier 2 (Mid-size VC),High,Closed,0.00020972647853989695,-0.007369800963216518
E0485ABF,HealthTech,2020,Israel,Jerusalem,Series A,7.32,59.33,4.68,0.27,19.8,25,0,25,Tier 3 (Angel/Seed),Low,Independent,0.0009304229229769974,-0.006649104518779417
E2EE5CB2,EdTech,2021,USA,San Francisco,Seed,0.85,22.08,0.8,0.23,2.6,15,0,15,Tier 2 (Mid-size VC),High,Acquired,0.00010804091318721964,-0.007471486528569195
F32FFC2A,Web3/Crypto,2018,USA,Miami,Series A,10.92,139.68,5.05,0.81,12.0,54,27,27,Corporate VC (e.g. Google Ventures),High,Independent,0.0013880079670640453,-0.006191519474692369
45C9FD17,Robotics,2023,USA,Seattle,Seed,1.12,23.67,3.54,0.68,1.4,46,0,46,Tier 3 (Angel/Seed),High,Independent,0.00014235979149374825,-0.007437167650262666
5EA0EE70,EdTech,2021,Israel,Jerusalem,Series B,4.21,33.56,1.15,0.5,7.0,48,23,25,Tier 2 (Mid-size VC),Medium,Independent,0.0005351202876684644,-0.00704440715408795
83D6AC50,Robotics,2017,USA,New York,Seed,4.45,51.12,3.17,0.66,5.9,41,0,41,Tier 3 (Angel/Seed),Low,Acquired,0.0005656259572742676,-0.007013901484482147
9F38918B,Web3/Crypto,2021,France,Lyon,Series A,6.6,64.93,12.83,0.5,11.0,49,37,12,Tier 3 (Angel/Seed),Medium,Closed,0.0008389059141595878,-0.006740621527596826
06852913,FinTech,2020,China,Shanghai,Series A,12.18,104.85,6.43,0.38,25.4,27,0,27,Tier 3 (Angel/Seed),Medium,Independent,0.0015481627324945122,-0.006031364709261903
AC077398,Generative AI,2021,Canada,Montreal,Pre-IPO,91.31,500.36,16.93,4.74,18.9,311,0,311,Tier 3 (Angel/Seed),,Independent,0.011606136215441208,0.0040266087736847925
41A2496C,Generative AI,2022,Singapore,Singapore,Series A,13.43,111.04,12.4,0.54,21.0,41,0,41,Tier 3 (Angel/Seed),Low,Closed,0.0017070464283580704,-0.005872481013398344
B9A8BB83,Generative AI,2021,USA,Seattle,Seed,3.17,47.73,7.42,0.42,6.1,25,0,25,Tier 2 (Mid-size VC),High,IPO,0.00040292905270998384,-0.007176598389046431
5492E9EE,Generative AI,2019,UK,Oxford,Series A,0.0,17.63,0.91,0.18,0.0,10,4,6,Bootstrapped,Low,Acquired,0.0,-0.007579527441756414
BB18001E,Cybersecurity,2021,UK,London,Series B,30.0,118.32,13.85,3.44,8.5,237,86,151,Tier 3 (Angel/Seed),Medium,Independent,0.0038132087007253994,-0.003766318741031015
7B2DCD53,Robotics,2020,USA,Seattle,Seed,0.78,22.82,2.91,0.52,1.3,36,0,36,Tier 3 (Angel/Seed),Low,Closed,9.914342621886039e-05,-0.0074803840155375535
DC33E6E4,Web3/Crypto,2020,USA,New York,Series B,35.48,308.04,14.64,1.37,24.1,106,0,106,Corporate VC (e.g. Google Ventures),High,Independent,0.004509754823391238,-0.003069772618365176
44C0ACE0,ClimateTech,2019,Canada,Vancouver,Seed,2.34,14.62,1.72,0.37,5.0,26,0,26,Corporate VC (e.g. Google Ventures),Low,Independent,0.0002974302786565811,-0.007282097163099833
5EE9867F,ClimateTech,2023,France,Lyon,Series A,7.1,82.56,15.72,0.27,19.2,23,0,23,Tier 3 (Angel/Seed),Medium,Independent,0.0009024593925050111,-0.006677068049251403
65323C77,Robotics,2020,Israel,Tel Aviv,Seed,1.56,33.26,1.38,0.85,1.6,49,0,49,Tier 3 (Angel/Seed),Low,Independent,0.00019828685243772077,-0.0073812405893186935
BD36F77F,Autonomous Vehicles,2020,Singapore,Singapore,Seed,2.93,36.08,1.38,0.48,5.1,48,0,48,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0003724233831041807,-0.007207104058652234
0C807CA8,ClimateTech,2019,UK,London,Series B,20.25,103.34,8.41,2.67,7.3,155,0,155,Tier 3 (Angel/Seed),High,Independent,0.0025739158729896445,-0.00500561156876677
E2E3D32A,EdTech,2021,USA,San Francisco,Series B,18.77,72.94,4.89,0.69,23.8,42,0,42,Tier 3 (Angel/Seed),Low,Independent,0.0023857975770871912,-0.005193729864669224
41C6C288,Web3/Crypto,2018,China,Shenzhen,Seed,0.32,13.86,0.8,0.24,0.9,15,0,15,Tier 2 (Mid-size VC),High,Independent,4.067422614107093e-05,-0.007538853215615343
AE432491,Generative AI,2021,USA,San Francisco,Post-IPO,2250.25,18893.56,1258.6,115.59,19.5,7696,0,7696,Tier 2 (Mid-size VC),Medium,Independent,0.28602242929357763,0.27844290185182125
F7E0505C,Generative AI,2015,USA,Miami,Seed,1.88,26.49,0.97,0.4,3.8,21,0,21,Tier 2 (Mid-size VC),High,Independent,0.00023896107857879169,-0.007340566363177622
37708E17,Cybersecurity,2021,India,Hyderabad,Seed,2.61,26.57,4.15,0.53,4.1,35,0,35,Tier 2 (Mid-size VC),Medium,Independent,0.0003317491569631097,-0.007247778284793304
BA88C570,EdTech,2019,UK,Oxford,Series C+,0.0,8.27,0.36,0.53,0.0,48,0,48,Bootstrapped,Low,Acquired,0.0,-0.007579527441756414
8833FB7E,FinTech,2020,Germany,Berlin,Series B,32.61,161.03,7.03,2.38,13.1,187,34,153,Tier 3 (Angel/Seed),,Independent,0.004144957857688509,-0.0034345695840679053
09712A98,HealthTech,2020,USA,San Francisco,Series B,51.24,254.49,30.48,2.46,20.0,179,0,179,Tier 2 (Mid-size VC),High,Independent,0.006512960460838982,-0.0010665669809174323
70DF7812,ClimateTech,2015,Israel,Jerusalem,Series B,8.85,117.7,4.62,0.52,14.3,44,0,44,Tier 2 (Mid-size VC),Medium,Independent,0.0011248965667139928,-0.006454630875042422
AB7333BD,SpaceTech,2019,USA,New York,Post-IPO,669.8,6233.93,298.46,56.03,11.9,4088,2040,2048,Corporate VC (e.g. Google Ventures),High,Independent,0.08513623959152908,0.07755671214977265
2E9D4062,Robotics,2023,UK,London,Seed,1.15,15.88,1.08,0.32,2.7,30,0,30,Tier 3 (Angel/Seed),High,Acquired,0.00014617300019447363,-0.007433354441561941
D42B082B,HealthTech,2021,USA,New York,Series A,3.74,41.75,8.23,0.51,6.1,36,17,19,Corporate VC (e.g. Google Ventures),High,Closed,0.00047538001802376647,-0.007104147423732648
7AD24DA8,Robotics,2018,China,Beijing,Series B,16.26,80.58,15.64,0.88,16.6,60,0,60,Tier 3 (Angel/Seed),High,Acquired,0.0020667591157931668,-0.005512768325963247
AE39A548,HealthTech,2023,USA,Austin,Seed,1.32,25.68,1.7,0.37,2.8,34,0,34,Corporate VC (e.g. Google Ventures),Medium,Closed,0.00016778118283191759,-0.007411746258924497
FF015307,Web3/Crypto,2021,USA,San Francisco,Seed,1.96,33.71,1.82,0.8,2.2,44,29,15,Tier 3 (Angel/Seed),High,Closed,0.0002491296351140594,-0.007330397806642355
